序号,Id,昵称,所在地,评论时间,节点,评论id,层级,点赞数,内容
4895,3010572785,盐宴,海外 希腊,2016-7-25 15:30,1,4001149369955863,0,0,@@：回复@:要不是她自己作死下车会有这事？？
4896,1882961823,nhnnk,,2016-7-25 15:30,1,4001149340736555,0,0,@@@：我这个比较光明 母爱伟大
4897,5392866098,数字只爱3和7,北京 海淀区,2016-7-25 15:30,1,4001149327296705,0,0,@@：@: 转：冬天刚去过八达岭野生动物园，在老虎区绝对不会造成误认，到处都有警示，特别是那辆园区车那么近的地方，摆明是园区。他们进园区应该是两道门，跟监狱一样，出第一道关上了二道才开。他们不是误以为出了园区，也不是误以为老虎不在家，是误以为老虎不吃人。
4898,1681883557,清秋Alice,北京 丰台区,2016-7-25 15:29,1,4001149268786398,0,0,@@：回复@:动物园如果赔偿了，会不会以后有人以此为挣钱手段？反正自己不想活了，还能给家人留笔钱。想想都可怕。
4899,3010572785,盐宴,海外 希腊,2016-7-25 15:29,1,4001149252263828,0,0,@@：very心疼我老虎
4900,2532133255,宋宋_syai,北京 朝阳区,2016-7-25 15:29,1,4001149173024022,0,0,@@：哈哈哈，误以为？所以？真是好笑！
4901,5369372691,玫瑰茶1969,,2016-7-25 15:29,1,4001149113455616,0,0,@@：做死
4902,5184509624,天真真呀qwq,北京 东城区,2016-7-25 15:28,1,4001149038437360,0,0,@@：回复@:圣母玛利亚？自己没脑子还赖动物园？自己作死 活该
4903,3909190858,包子不二,辽宁 沈阳,2016-7-25 15:28,1,4001149030248959,0,0,@@：死者为大吧。不想被喷没人情。就算前面那个认为出虎园了，被咬伤陪你点钱。虽然为了救你，你母亲都看到老虎了，还出来肉搏，没理由赔啊
4904,2237828433,__邢萬里,黑龙江 哈尔滨,2016-7-25 15:28,1,4001148945408929,0,0,@：你们那么同情老虎，就一点都不觉得人可怜吗？一死一伤，一个家庭破裂了！这不是我们要同情的吗？还去语言攻击有意思吗！
4905,3896585814,墨墨醬MUA,山东 济南,2016-7-25 15:28,1,4001148891709511,0,0,@：真的 关键时刻还是父母 觉得她妈妈那么瘦小的身材去有勇气扑了过去 好泪目
4906,2685157581,叼民休的无礼,河南 郑州,2016-7-25 15:27,1,4001148777603121,0,0,@：这两天的新闻告诉我们，爱情比不上亲情。
4907,5782705189,一只可爱的蛋宝宝,北京 东城区,2016-7-25 15:27,1,4001148724195192,0,0,@@：如果真是以为出去了，那也太胆大了，园里也不可能到处贴警告标示，不能看不见标志没看见老虎就以为出去了@@这种标志看一眼得管两个小时的用才行@@像我这种胆小的肯定要看到大家都下我才敢下
4908,2476914895,ggoktat,北京 西城区,2016-7-25 15:27,1,4001148613991019,0,0,@@：这是要赔偿的套路
4909,1990016825,丸丸子一号,江苏 苏州,2016-7-25 15:26,1,4001148542673666,0,0,@：这种市井小人真的少见了。怎么不误以为到太空了
4910,5547749526,我就吐点槽,海外,2016-7-25 15:26,1,4001148509456619,0,0,@@：想下车拍照？
4911,2294310011,小短腿怪阿姨,,2016-7-25 15:26,1,4001148501058200,0,0,@@：出了大门才叫出园，出没出门自己都不知道吗？还有，亲友不是当事人你怎么知道当时什么情况@@
4912,2695911661,imCyYuki,海外 英国,2016-7-25 15:26,1,4001148500721775,0,0,@：亲友又不在现场，是怎么知道的呢。。男的救人的时候也不关车门，是怕自己来不及回车里吗？可是车里还有自己的孩子阿，也不怕老虎进去吗。。感觉这家人都挺奇葩…不得不感慨母爱真的挺伟大的，但是摊上智障的女儿… 动物园没有必要赔偿，希望动物不会太倒霉。毕竟老虎吃人是天性，不然去动物园看什么。
4913,5109307605,LIWENWENnn,重庆 渝北区,2016-7-25 15:26,1,4001148483941789,0,0,@@：一旦动物园赔偿！那简直是让后来的人们没警醒的作用。人们都觉得这样还有赔款，明明是女的犯错！还让别人来填补！
4914,1699914295,孔嘉瑜是未登录围观群众,云南 大理,2016-7-25 15:26,1,4001148446184920,0,0,@@：母亲真伟大，下车救女儿让自己丧命@
4915,5694950130,秦秦的暖阳,,2016-7-25 15:26,1,4001148426290067,0,0,@@：可是那女的一被拖走，巡逻车就来了，肯定一直在提醒，并且一直跟着他们这辆车，提醒了还下车，这不是找死吗，现在来推卸责任了。
4916,2835223564,晴天花海七里香,,2016-7-25 15:26,1,4001148341568190,0,0,@@@@：所以那女孩微博是什么？
4917,2199124087,行走泡芙,其他,2016-7-25 15:25,1,4001148241032500,0,0,@@：不信
4918,2158597525,此生命已占用,,2016-7-25 15:25,1,4001148123418550,0,0,@@@@：不珍爱生命，没人为你买单@
4919,2653872931,孙一诺camille,,2016-7-25 15:25,1,4001148110833322,0,0,@@@：@
4920,3974581166,渡华颜丶,辽宁 大连,2016-7-25 15:25,1,4001148098754147,0,0,@：如果以此讹诈动物园，这影响也太恶劣了，你自己作死就不要让他人为你买单
4921,2696337512,不知道叫啥好0000003333,北京 朝阳区,2016-7-25 15:24,1,4001148039785859,0,0,@：珍爱生命，禁止下车…
4922,3018919983,风尼子yo,北京,2016-7-25 15:24,1,4001148039515050,0,0,@@@：从视频里的动作上看，不像是吵架，但误以为出园这个说法，也显得有些冠冕堂皇。整体上看倒像是抱着一种侥幸心理，不知道要去干嘛。
4923,1845653273,_傲慢与偏见与任泰西,陕西 榆林,2016-7-25 15:24,1,4001147993792795,0,0,@@@：你还不如说误以为老虎不咬人呢@@
