序号,Id,昵称,所在地,类型,节点,层级,关注数,粉丝数,Label,Source,Target
5399,2267832272,忽然之间1202,安徽 池州,1,1,0,50,267,忽然之间1202,2267832272,1323527941
5400,5290837439,觉得苦_那就吃一颗糖,其他,1,1,0,289,19,觉得苦_那就吃一颗糖,5290837439,1323527941
5401,2865639512,做个快乐的人0809,其他,1,1,0,145,116,做个快乐的人0809,2865639512,1323527941
5402,2761066553,homewing,山西 运城,1,1,0,56,87,homewing,2761066553,1323527941
5403,1842451834,Coty_hyukholic,,1,1,0,222,371,Coty_hyukholic,1842451834,1323527941
5404,2562003412,大花的专业铲屎工,河南 南阳,1,1,0,316,441,大花的专业铲屎工,2562003412,1323527941
5405,1866823993,SZJ我的最爱啦,广东,1,1,0,168,56,SZJ我的最爱啦,1866823993,1323527941
5406,5185882158,鱼肉_a,四川 眉山,1,1,0,49,2,鱼肉_a,5185882158,1323527941
5407,3580532814,T哈哈233333,台湾 其他,1,1,0,39,48,T哈哈233333,3580532814,1323527941
5408,3962675801,明天的我不悲伤,其他,1,1,0,52,67,明天的我不悲伤,3962675801,1323527941
5409,2180130873,Mr_马马,广东 广州,1,1,0,214,7923,Mr_马马,2180130873,1323527941
5410,2686835201,INTOPONYTAIL,江苏 苏州,1,1,0,171,156,INTOPONYTAIL,2686835201,1323527941
5411,1676339780,MSQueena燕,重庆 渝中区,1,1,0,175,156,MSQueena燕,1676339780,1323527941
5412,3556122941,污力元元,山东 烟台,1,1,0,495,220,污力元元,3556122941,1323527941
5413,5754836070,乃昔爱思考,其他,1,1,0,92,23,乃昔爱思考,5754836070,1323527941
5414,5845665989,桃之夭夭go,北京 朝阳区,1,1,0,39,3,桃之夭夭go,5845665989,1323527941
5415,5787408546,juicebean7,海外 其他,1,1,0,206,25,juicebean7,5787408546,1323527941
5416,2562003412,大花的专业铲屎工,河南 南阳,1,1,0,316,441,大花的专业铲屎工,2562003412,1323527941
5417,2924796321,呱啦呱啦_,北京 海淀区,1,1,0,273,88,呱啦呱啦_,2924796321,1323527941
5418,1955913200,甜心宝贝888888,浙江 杭州,1,1,0,548,279,甜心宝贝888888,1955913200,1323527941
5419,1794499362,赛艇国膜法师,贵州,1,1,0,443,19,赛艇国膜法师,1794499362,1323527941
5420,1765508472,fateangel_Q,重庆 江北区,1,1,0,168,50,fateangel_Q,1765508472,1323527941
5421,1933676104,海带的月光宝盒,安徽 合肥,1,1,0,125,69,海带的月光宝盒,1933676104,1323527941
5422,5533051844,RMY朵朵,山西,1,1,0,202,31,RMY朵朵,5533051844,1323527941
5423,5663611338,我为你倒,江西 九江,1,1,0,125,9,我为你倒,5663611338,1323527941
5424,2449124887,许哼哼哈兮,四川 成都,1,1,0,457,725,许哼哼哈兮,2449124887,1323527941
5425,5495303932,弓长儿啊,黑龙江 哈尔滨,1,1,0,9,8,弓长儿啊,5495303932,1323527941
5426,3888251357,来自M78的fx,山东,1,1,0,38,105,来自M78的fx,3888251357,1323527941
5427,5212904709,许山明-,四川,1,1,0,35,72,许山明-,5212904709,1323527941
5428,1612706722,Arlece,,1,1,0,79,47,Arlece,1612706722,1323527941
5429,5611354755,哈哈xi皮,广东,1,1,0,24,14,哈哈xi皮,5611354755,1323527941
5430,5105172737,记得笑笑小姐,广东 珠海,1,1,0,320,67,记得笑笑小姐,5105172737,1323527941
5431,2590347945,Zzmy头啊痛,浙江,1,1,0,61,124,Zzmy头啊痛,2590347945,1323527941
5432,2097210417,项前进De小羅羅,湖南 长沙,1,1,0,90,96,项前进De小羅羅,2097210417,1323527941
5433,2601400215,编辑昵称的米小妹,,1,1,0,240,263,编辑昵称的米小妹,2601400215,1323527941
5434,1891700992,喵喵不要坏脾气,其他,1,1,0,310,600,喵喵不要坏脾气,1891700992,1323527941
5435,5982871850,涵涵319,浙江 温州,1,1,0,133,5,涵涵319,5982871850,1323527941
5436,1995212643,是超人的蘑菇小姐不会飞,,1,1,0,492,1333,是超人的蘑菇小姐不会飞,1995212643,1323527941
5437,3894917387,白唯寒梦,四川 成都,1,1,0,28,43,白唯寒梦,3894917387,1323527941
5438,3558837644,林麗Lea,海外 其他,1,1,0,269,200,林麗Lea,3558837644,1323527941
5439,5512713970,不愿意透露姓名的18岁少女,河北 唐山,1,1,0,303,86,不愿意透露姓名的18岁少女,5512713970,1323527941
5440,5434251846,xin_1_,其他,1,1,0,238,347,xin_1_,5434251846,1323527941
5441,5240174171,安旭慧要认真生活,河北 邯郸,1,1,0,277,120,安旭慧要认真生活,5240174171,1323527941
5442,5611354755,哈哈xi皮,广东,1,1,0,24,14,哈哈xi皮,5611354755,1323527941
5443,2172087424,keisslien,四川 成都,1,1,0,85,146,keisslien,2172087424,1323527941
5444,2144056135,Kitty不是喵咪_,北京 朝阳区,1,1,0,138,84,Kitty不是喵咪_,2144056135,1323527941
5445,1914520623,梁嘉321321,,1,1,0,140,135,梁嘉321321,1914520623,1323527941
5446,3342603050,十万橙皮,其他,1,1,0,153,187,十万橙皮,3342603050,1323527941
5447,3213147865,吃胖子的小菠萝,四川 成都,1,1,0,150,155,吃胖子的小菠萝,3213147865,1323527941
5448,3928412945,蒲公英盛开的秋天,广西 玉林,1,1,0,70,22,蒲公英盛开的秋天,3928412945,1323527941
5449,1834930467,爱上明媚,海外 日本,1,1,0,112,92,爱上明媚,1834930467,1323527941
5450,5237107115,公子画幽,其他,1,1,0,18,3,公子画幽,5237107115,1323527941
5451,5834861594,暴走的蒙恬恬,四川 德阳,1,1,0,283,42,暴走的蒙恬恬,5834861594,1323527941
5452,1768305851,大大大肥妹儿,其他,1,1,0,255,202,大大大肥妹儿,1768305851,1323527941
5453,1791887753,Salmaz,新疆,1,1,0,55,2033,Salmaz,1791887753,1323527941
5454,2443143184,白女神啊,广西 桂林,1,1,0,124,212,白女神啊,2443143184,1323527941
5455,2144056135,Kitty不是喵咪_,北京 朝阳区,1,1,0,138,84,Kitty不是喵咪_,2144056135,1323527941
5456,3051556821,往事如嫣666,山东 青岛,1,1,0,225,49,往事如嫣666,3051556821,1323527941
5457,5147606405,----1996----,浙江,1,1,0,221,116,----1996----,5147606405,1323527941
5458,2152198337,扎辫子的小菇凉_,湖北 武汉,1,1,0,259,7050,扎辫子的小菇凉_,2152198337,1323527941
5459,1511244414,糖喵喵的甜么,四川,1,1,0,134,2126,糖喵喵的甜么,1511244414,1323527941
5460,1906901882,想要脱贫的少女,,1,1,0,517,1482,想要脱贫的少女,1906901882,1323527941
5461,1731367357,冰雨眼泪,江苏 南京,1,1,0,58,283,冰雨眼泪,1731367357,1323527941
5462,1679056767,colorfish手工坊,河南 郑州,1,1,0,225,144,colorfish手工坊,1679056767,1323527941
5463,1956004853,狮女沐沐,四川 成都,1,1,0,105,422,狮女沐沐,1956004853,1323527941
5464,5434251846,xin_1_,其他,1,1,0,238,347,xin_1_,5434251846,1323527941
5465,1430979737,michlin,,1,1,0,41,239,michlin,1430979737,1323527941
5466,5970418382,我混我混我混混混,,1,1,0,29,29,我混我混我混混混,5970418382,1323527941
5467,2682269435,好难瘦zz,北京,1,1,0,125,160,好难瘦zz,2682269435,1323527941
5468,2369650793,嘶_轻点啊,辽宁 大连,1,1,0,130,134,嘶_轻点啊,2369650793,1323527941
5469,1830207260,鹿鹿的芦苇,北京 朝阳区,1,1,0,93,38,鹿鹿的芦苇,1830207260,1323527941
5470,5266447595,冻住不许走_,上海 虹口区,1,1,0,128,111,冻住不许走_,5266447595,1323527941
5471,5629958512,二缺少年欢乐多,安徽 合肥,1,1,0,61,4,二缺少年欢乐多,5629958512,1323527941
5472,1868557942,我梭哈了你看着来,,1,1,0,242,208,我梭哈了你看着来,1868557942,1323527941
5473,2252916467,_misswait,广东 广州,1,1,0,47,38,_misswait,2252916467,1323527941
5474,5296891023,我与丑比们的日常,北京 东城区,1,1,0,142,41,我与丑比们的日常,5296891023,1323527941
5475,1877830503,chausie,北京 西城区,1,1,0,210,84,chausie,1877830503,1323527941
5476,2270352064,锅包肉肉肉肉肉,湖北 武汉,1,1,0,248,384,锅包肉肉肉肉肉,2270352064,1323527941
5477,1762944830,Candy-啊,,1,1,0,289,609,Candy-啊,1762944830,1323527941
5478,5315312444,小鬼的饭饭饭小鬼,广东 东莞,1,1,0,519,125,小鬼的饭饭饭小鬼,5315312444,1323527941
5479,2384232560,小软殿下1ran,吉林,1,1,0,55,9,小软殿下1ran,2384232560,1323527941
5480,5870346822,草泥马贵圈真乱,,1,1,0,140,1,草泥马贵圈真乱,5870346822,1323527941
5481,2246321244,-槿華,其他,1,1,0,280,310,-槿華,2246321244,1323527941
5482,5516939068,憂傷掠過天空的臉2015,天津,1,1,0,186,38,憂傷掠過天空的臉2015,5516939068,1323527941
5483,5454210860,从来虚位以待HH,广东 广州,1,1,0,211,79,从来虚位以待HH,5454210860,1323527941
5484,1292055444,兔汐花-S小璐,河南 郑州,1,1,0,475,247,兔汐花-S小璐,1292055444,1323527941
5485,5955129957,尹老师74839,,1,1,0,54,5,尹老师74839,5955129957,1323527941
5486,2116059943,脑洞比头大i,广东,1,1,0,195,43,脑洞比头大i,2116059943,1323527941
5487,1204696981,Grim_Reaper,,1,1,0,275,1120,Grim_Reaper,1204696981,1323527941
5488,5984171080,Vosci_jy,,1,1,0,22,3,Vosci_jy,5984171080,1323527941
5489,1241837350,sylvia30,广西 南宁,1,1,0,189,312,sylvia30,1241837350,1323527941
5490,1778301185,chatgato,广东 广州,1,1,0,101,190,chatgato,1778301185,1323527941
5491,1678211080,杜阿雪,,1,1,0,402,959,杜阿雪,1678211080,1323527941
5492,3516643332,伽布爸爸,,1,1,0,88,42,伽布爸爸,3516643332,1323527941
5493,2323702194,我这迷茫的青春,湖北 潜江,1,1,0,1690,424,我这迷茫的青春,2323702194,1323527941
5494,5527839231,唯挚爱峰,山东 潍坊,1,1,0,534,85,唯挚爱峰,5527839231,1323527941
5495,1430979737,michlin,,1,1,0,41,239,michlin,1430979737,1323527941
5496,3868121042,奶糖沈小妖,辽宁 本溪,1,1,0,154,173,奶糖沈小妖,3868121042,1323527941
5497,2572656960,向日葵的夏天LALA,吉林 长春,1,1,0,414,229,向日葵的夏天LALA,2572656960,1323527941
5498,5178744196,半世伶俜空悲喜,北京 西城区,1,1,0,221,134,半世伶俜空悲喜,5178744196,1323527941
5499,1709631534,刘深静水,,1,1,0,553,865,刘深静水,1709631534,1323527941
5500,5533045018,玉米加农炮泡炮,其他,1,1,0,64,33,玉米加农炮泡炮,5533045018,1323527941
5501,1970477651,我要活力元气不老的样子,,1,1,0,676,3931,我要活力元气不老的样子,1970477651,1323527941
5502,5768377813,崔崔errr,,1,1,0,22,8,崔崔errr,5768377813,1323527941
5503,5238534523,落花庭前闲听雨,重庆 潼南县,1,1,0,410,96,落花庭前闲听雨,5238534523,1323527941
5504,1827469764,坠入凡间李狗嗨,其他,1,1,0,207,612,坠入凡间李狗嗨,1827469764,1323527941
5505,3302295201,爱卿朕要吃肉,河北 保定,1,1,0,369,118,爱卿朕要吃肉,3302295201,1323527941
5506,1876880303,我爱我的小小白,湖北 武汉,1,1,0,879,931,我爱我的小小白,1876880303,1323527941
5507,5669923250,cute-or-stupid,河北 秦皇岛,1,1,0,34,10,cute-or-stupid,5669923250,1323527941
5508,2177200151,春天的土土,,1,1,0,487,218,春天的土土,2177200151,1323527941
5509,5763387955,大扎是你妈,,1,1,0,364,33,大扎是你妈,5763387955,1323527941
5510,2143632085,健身的小白,安徽 合肥,1,1,0,559,270,健身的小白,2143632085,1323527941
5511,1427895741,MarkTsang,广东 深圳,1,1,0,122,338,MarkTsang,1427895741,1323527941
5512,2651099010,zZzZzZ啊哈,海外,1,1,0,84,41,zZzZzZ啊哈,2651099010,1323527941
5513,1751766147,滕姑娘爱生活,陕西 西安,1,1,0,887,1138,滕姑娘爱生活,1751766147,1323527941
5514,2133179061,May-May不靠谱谱谱谱谱,,1,1,0,237,3208,May-May不靠谱谱谱谱谱,2133179061,1323527941
5515,1911195715,大玉米麻麻,黑龙江 哈尔滨,1,1,0,139,336,大玉米麻麻,1911195715,1323527941
5516,3220775937,楠胖子分分钟变瘦子,湖南,1,1,0,179,128,楠胖子分分钟变瘦子,3220775937,1323527941
5517,3199541550,练地书的大爷,辽宁 大连,1,1,0,172,140,练地书的大爷,3199541550,1323527941
5518,5303020399,Sworder_执剑,湖南 张家界,1,1,0,72,10,Sworder_执剑,5303020399,1323527941
5519,5715995669,修竹___,广东 肇庆,1,1,0,20,18,修竹___,5715995669,1323527941
5520,2619616262,王梓馨ty,广西 桂林,1,1,0,288,399,王梓馨ty,2619616262,1323527941
5521,1869123487,封睿NYE,海外 法国,1,1,0,280,240,封睿NYE,1869123487,1323527941
5522,5652720374,X7韩,内蒙古 兴安盟,1,1,0,259,7,X7韩,5652720374,1323527941
5523,2006795767,夏天-小老虎大仙人,江西 南昌,1,1,0,29,494,夏天-小老虎大仙人,2006795767,1323527941
5524,1646984853,桃之小朋友,河北,1,1,0,213,121,桃之小朋友,1646984853,1323527941
5525,5078565872,董楠-dnnnn,吉林 延边朝鲜族自治州,1,1,0,190,16,董楠-dnnnn,5078565872,1323527941
5526,5364340893,Yer-1128,其他,1,1,0,93,55,Yer-1128,5364340893,1323527941
5527,3272536224,尖顶帽子,山东 青岛,1,1,0,173,113,尖顶帽子,3272536224,1323527941
5528,5349005802,乐清公主嫁衣,浙江 温州,1,1,0,198,137,乐清公主嫁衣,5349005802,1323527941
5529,2649302061,滴水有自己的声音,新疆 乌鲁木齐,1,1,0,92,113,滴水有自己的声音,2649302061,1323527941
5530,5975440027,SKY_LAND追忆,江苏 常州,1,1,0,267,3,SKY_LAND追忆,5975440027,1323527941
5531,5040356169,贤者之镜,其他,1,1,0,93,36,贤者之镜,5040356169,1323527941
5532,5212904709,许山明-,四川,1,1,0,35,72,许山明-,5212904709,1323527941
5533,2106242621,小欣同學咿呀咿,,1,1,0,127,437,小欣同學咿呀咿,2106242621,1323527941
5534,3178544257,猫哆哩豆,浙江,1,1,0,203,265,猫哆哩豆,3178544257,1323527941
5535,5342269732,上北con,江苏 南京,1,1,0,247,46,上北con,5342269732,1323527941
5536,1763591933,我没病真的,重庆,1,1,0,256,248,我没病真的,1763591933,1323527941
5537,1751766147,滕姑娘爱生活,陕西 西安,1,1,0,887,1138,滕姑娘爱生活,1751766147,1323527941
5538,5211182142,行星居民,浙江 金华,1,1,0,278,100,行星居民,5211182142,1323527941
5539,5102852697,Shell爷,其他,1,1,0,18,26,Shell爷,5102852697,1323527941
5540,5042569664,珞珈骑士,,1,1,0,42,46,珞珈骑士,5042569664,1323527941
5541,1947760622,这位哥哥有点坏,广西 南宁,1,1,0,77,37,这位哥哥有点坏,1947760622,1323527941
5542,5172360541,泰厉害勒,其他,1,1,0,288,73,泰厉害勒,5172360541,1323527941
5543,1669970632,朵朵变成小黑妞,,1,1,0,275,343,朵朵变成小黑妞,1669970632,1323527941
5544,2318806853,黑胡椒是蓝色的吧,山东 青岛,1,1,0,712,107,黑胡椒是蓝色的吧,2318806853,1323527941
5545,2649302061,滴水有自己的声音,新疆 乌鲁木齐,1,1,0,92,113,滴水有自己的声音,2649302061,1323527941
5546,5346509699,桥二豆,重庆,1,1,0,162,58,桥二豆,5346509699,1323527941
5547,3253398860,兮翼-渐渐m,湖南 长沙,1,1,0,97,205,兮翼-渐渐m,3253398860,1323527941
5548,3186497491,鸢尾小飞侠,云南,1,1,0,465,64,鸢尾小飞侠,3186497491,1323527941
5549,2144056135,Kitty不是喵咪_,北京 朝阳区,1,1,0,138,84,Kitty不是喵咪_,2144056135,1323527941
5550,2482028744,每当变幻时_Zoey,云南 楚雄,1,1,0,428,481,每当变幻时_Zoey,2482028744,1323527941
5551,2845257003,猫咪-飞飞,,1,1,0,474,442,猫咪-飞飞,2845257003,1323527941
5552,5224881083,dmlnshn,其他,1,1,0,156,47,dmlnshn,5224881083,1323527941
5553,3656771995,失眠的接生婆,江西 上饶,1,1,0,397,213,失眠的接生婆,3656771995,1323527941
5554,5327012369,你跟我在一起只是为了练氪星口语,其他,1,1,0,453,177,你跟我在一起只是为了练氪星口语,5327012369,1323527941
5555,2941221863,XXXILEOYOE,其他,1,1,0,245,216,XXXILEOYOE,2941221863,1323527941
5556,2009181661,贝里马列斯里贝金,,1,1,0,472,355,贝里马列斯里贝金,2009181661,1323527941
5557,3199541550,练地书的大爷,辽宁 大连,1,1,0,172,140,练地书的大爷,3199541550,1323527941
5558,3285751073,TitaniumH,重庆 江北区,1,1,0,113,127,TitaniumH,3285751073,1323527941
5559,3122639425,阿疯Odd,海外,1,1,0,275,481,阿疯Odd,3122639425,1323527941
5560,2331075107,夏虫晚风,江苏,1,1,0,345,164,夏虫晚风,2331075107,1323527941
5561,2063397413,噗噗pupils,,1,1,0,82,53,噗噗pupils,2063397413,1323527941
5562,5852243755,宝宝5852243755,,1,1,0,58,1,宝宝5852243755,5852243755,1323527941
5563,5187276428,晴颜姑娘,海外 新加坡,1,1,0,20,125,晴颜姑娘,5187276428,1323527941
5564,2572656960,向日葵的夏天LALA,吉林 长春,1,1,0,414,229,向日葵的夏天LALA,2572656960,1323527941
5565,5955129957,尹老师74839,,1,1,0,54,5,尹老师74839,5955129957,1323527941
5566,1694003827,湿湿姐,,1,1,0,1433,1564,湿湿姐,1694003827,1323527941
5567,1881387197,瘦到110再改名,江苏 苏州,1,1,0,637,160,瘦到110再改名,1881387197,1323527941
5568,1884568764,星奈ai杰-forever,江西 抚州,1,1,0,349,152,星奈ai杰-forever,1884568764,1323527941
5569,1035036234,好好mumu,山东 济宁,1,1,0,198,25,好好mumu,1035036234,1323527941
5570,2152291843,宋星燁,,1,1,0,219,1474,宋星燁,2152291843,1323527941
5571,5600670078,_daisy_L,河北 保定,1,1,0,116,3,_daisy_L,5600670078,1323527941
5572,5656837706,sfvbjikcxnmhtd于于于,山东 潍坊,1,1,0,95,121,sfvbjikcxnmhtd于于于,5656837706,1323527941
5573,3215079231,任志超爆炒大便,河北 石家庄,1,1,0,92,136,任志超爆炒大便,3215079231,1323527941
5574,2023353637,锦绣河山无限好,广东 肇庆,1,1,0,219,32,锦绣河山无限好,2023353637,1323527941
5575,2435852073,渣渣们是时候了,海外 其他,1,1,0,239,364,渣渣们是时候了,2435852073,1323527941
5576,5144641278,鹿晗家的灿白控,江苏 南京,1,1,0,211,149,鹿晗家的灿白控,5144641278,1323527941
5577,2367371765,钩钩的时光机,其他,1,1,0,98,63,钩钩的时光机,2367371765,1323527941
5578,1943287367,亖Ted亖,上海 浦东新区,1,1,0,170,246,亖Ted亖,1943287367,1323527941
5579,5807269783,美味杏鲍菇,吉林 吉林,1,1,0,332,55,美味杏鲍菇,5807269783,1323527941
5580,3304397024,可念不可说矣,四川 遂宁,1,1,0,95,51,可念不可说矣,3304397024,1323527941
5581,2152291843,宋星燁,,1,1,0,219,1474,宋星燁,2152291843,1323527941
5582,5434251846,xin_1_,其他,1,1,0,238,347,xin_1_,5434251846,1323527941
5583,2216312281,老李丿,江苏 南京,1,1,0,76,34,老李丿,2216312281,1323527941
5584,5251598130,皇后凉凉orz,河南 洛阳,1,1,0,105,58,皇后凉凉orz,5251598130,1323527941
5585,3547692413,小井的小太阳,安徽 亳州,1,1,0,211,112,小井的小太阳,3547692413,1323527941
5586,1086465110,Remyzy,,1,1,0,121,545,Remyzy,1086465110,1323527941
5587,5196923332,Miss宁柠,海外 加拿大,1,1,0,194,84,Miss宁柠,5196923332,1323527941
5588,3804081095,从百草园到三味书屋-,广西 钦州,1,1,0,37,24,从百草园到三味书屋-,3804081095,1323527941
5589,2331075107,夏虫晚风,江苏,1,1,0,345,164,夏虫晚风,2331075107,1323527941
5590,3253816622,曹婧_CJ,,1,1,0,96,460,曹婧_CJ,3253816622,1323527941
5591,2563541384,第十四位,江苏 南京,1,1,0,217,238,第十四位,2563541384,1323527941
5592,5340254328,朴jimin向日葵,山东 济宁,1,1,0,62,58,朴jimin向日葵,5340254328,1323527941
5593,1634382030,X阿么X_,重庆 九龙坡区,1,1,0,119,71,X阿么X_,1634382030,1323527941
5594,1578023707,炻冶,,1,1,0,450,507,炻冶,1578023707,1323527941
5595,2253566150,-空城余旧梦,广东 广州,1,1,0,98,379,-空城余旧梦,2253566150,1323527941
5596,2057220550,JlYONGKWON,广东 广州,1,1,0,96,163,JlYONGKWON,2057220550,1323527941
5597,2144056135,Kitty不是喵咪_,北京 朝阳区,1,1,0,138,84,Kitty不是喵咪_,2144056135,1323527941
5598,3285751073,TitaniumH,重庆 江北区,1,1,0,113,127,TitaniumH,3285751073,1323527941
5599,1738244622,雪刚的小薇薇,,1,1,0,362,608,雪刚的小薇薇,1738244622,1323527941
5600,2683394323,美人美景,吉林 长春,1,1,0,368,378,美人美景,2683394323,1323527941
5601,1809428840,柚子念念,江苏 南通,1,1,0,179,1250,柚子念念,1809428840,1323527941
5602,2614520737,风筝有风----,西藏 林芝,1,1,0,34,77,风筝有风----,2614520737,1323527941
5603,5752058869,雪雨香花,,1,1,0,30,44,雪雨香花,5752058869,1323527941
5604,3252822377,蜜豆中国,,1,1,0,869,929,蜜豆中国,3252822377,1323527941
5605,1940079847,刘罗祎红红火火,,1,1,0,341,532,刘罗祎红红火火,1940079847,1323527941
5606,1958380851,哔哔啵哩嘻嘻,北京,1,1,0,206,320,哔哔啵哩嘻嘻,1958380851,1323527941
5607,3873866912,甜橙切开是黑色的吗,海外,1,1,0,336,142,甜橙切开是黑色的吗,3873866912,1323527941
