id,uid,昵称,所在地,转发时间,节点,层级,转发数,评论数,点赞数,内容
2032,2723738167,爱吃双皮奶得小芋头,其他,2016-07-25 14:27,1066,2,0,0,0,你以为？我看就是想讹钱吧，老虎还以为是园子里投喂得活物呢 //@Vista看天下：北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园
2031,1602827111,只影独行寒山雪,,2016-07-25 14:28,1066,2,0,0,0,两只老虎、两只老虎、跑得快、跑得快
2030,1883638623,低头间我们又走了几十里地,北京 海淀区,2016-07-25 14:33,1066,2,0,0,0,一毛钱都不应该给//@Vista看天下: 【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，24日凌晨5点已做完手术，生命体征稳定，无生命危险；女婿下车营救无果，后返回车上，没有受伤；外孙子一直在车上，没有受到伤害。@人民日报
2029,1764424955,不好我先跑了,海外 荷兰,2016-07-25 14:35,1066,2,0,0,0,看评论真是看得发晕，一方面母亲确实奋不顾身而丈夫确实有迟疑，另一方面人都死了评论骂那么难听是想怎样？感情死的不是你的家人？？
2028,2255176607,不要搞事恒小星,其他,2016-07-25 14:37,1066,2,0,2,0,@---徒然---呵呵 //@Vista看天下:【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，24日凌晨5点已做完手术，生命体征稳定，无生命危险；女婿下车营救无果，后返回车上，没有受伤；外孙子一直在车上，没有受到伤害。@人民日报
2027,5345567622,MYSHIM,江苏 南京,2016-07-25 14:38,1066,2,1,0,0,这。。就有点无耻了，园方该做的都做了这个不能背。儿子丈夫和母亲。。。母亲死了，丈夫没有受伤呵呵哒//@Vista看天下: 【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，女婿下车营救无果，后返回车上，没有受伤；
2082,2499719244,daisy200101,江苏 南京,2016-07-25 18:56,2027,3,0,0,0,明明是自己作死～//@MYSHIM:这。。就有点无耻了，园方该做的都做了这个不能背。儿子丈夫和母亲。。。母亲死了，丈夫没有受伤呵呵哒//@Vista看天下: 【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，女婿下车营救无果，后返回车上
2026,1919173232,冷鱼君,其他,2016-07-25 14:38,1066,2,0,0,0,那年去东北虎林园玩，坐笼子一样的游览车还是怕被袭击，虽然我喜欢猫科但更爱命//@Vista看天下:【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，24日凌晨5点已做完手术，生命体征稳定，无生命危险；女婿下车营救无果，
2025,1240901694,那么志能做什么呢,,2016-07-25 14:39,1066,2,0,0,0,看看视频吧！ //@Vista看天下:【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，24日凌晨5点已做完手术，生命体征稳定，无生命危险；女婿下车营救无果，后返回车上，没有受伤；外孙子一直在车上，没有受到伤害。@人民日报
2024,1776734551,昵称什么的好烦躁呀,其他,2016-07-25 14:39,1066,2,0,0,0,嘻嘻自己作死还打癞//@贺佳佳佳佳佳:误以为？正常人会把车停在路中间？自己作死还害死了妈 现在反咬动物园想赔钱 我看不是误以为出了虎园 是误认为老虎不咬人吧？被咬几秒钟救援车就来了 而且自己都签了责任书 这锅动物园和老虎不背¡查看图片//@Vista看天下: 亲友：误认为已出虎园
2023,2049577297,冰凝shmily,陕西 榆林,2016-07-25 14:39,1066,2,0,0,0,//@Vista看天下:【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，24日凌晨5点已做完手术，生命体征稳定，无生命危险；女婿下车营救无果，后返回车上，没有受伤；外孙子一直在车上，没有受到伤害。@人民日报
2022,1604737175,阳光不惧逆风,海外 其他,2016-07-25 14:41,1066,2,0,0,0,唉，家属这样说也能理解。不这样说，怎么能多赔钱？
2021,2479032342,娘口三三的夏目后宫帐,海外 日本,2016-07-25 14:44,1066,2,0,1,0,建议入园前先测智商//@Vista看天下:【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，24日凌晨5点已做完手术，生命体征稳定，无生命危险；女婿下车营救无果，后返回车上，没有受伤；外孙子一直在车上，没有受到伤害。@人民日报
2020,2949163222,一丢香菜,海外 瑞典,2016-07-25 14:47,1066,2,0,0,0,妈妈真的//@Vista看天下:【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，24日凌晨5点已做完手术，生命体征稳定，无生命危险；女婿下车营救无果，后返回车上，没有受伤；外孙子一直在车上，没有受到伤害。@人民日报
2019,1296870021,YKX小可,其他,2016-07-25 14:52,1066,2,0,0,0,回复@-Centaurs:既然是人 就要站好自己的位置  不要自轻自贱 老虎能攻击人一次 就有第二次  不要用罔顾人类生命的代价 编织那些幼稚的幻想 人畜有别人类就是食物链顶端的 你要是觉得你的命贱  你自己去肉身饲虎 其他人没必要陪你一起圣母  PS本人也是动物保护主义者 要懂得尊重自己的同类也是尊重自己
2018,3199104811,wang清瑶,四川,2016-07-25 14:58,1066,2,1,0,0,//@Vista看天下:【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，24日凌晨5点已做完手术，生命体征稳定，无生命危险；女婿下车营救无果，后返回车上，没有受伤；外孙子一直在车上，没有受到伤害。@人民日报
2083,5178713333,阿坝师范学院学生会,,2016-07-25 15:02,2018,3,0,0,0,友友们，游玩注意安全噢//@Vista看天下:【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，24日凌晨5点已做完手术，生命体征稳定，无生命危险；女婿下车营救无果，后返回车上，没有受伤；外孙子一直在车上，没有受到伤害。@人民日报
2017,5247242279,用户7664933433,其他,2016-07-25 14:58,1066,2,0,0,0,//@Vista看天下:【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，24日凌晨5点已做完手术，生命体征稳定，无生命危险；女婿下车营救无果，后返回车上，没有受伤；外孙子一直在车上，没有受到伤害。@人民日报
2016,2045520720,法式白眼jpg,江西 南昌,2016-07-25 14:59,1066,2,0,0,0,//@Vista看天下: 【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，24日凌晨5点已做完手术，生命体征稳定，无生命危险；女婿下车营救无果，后返回车上，没有受伤；外孙子一直在车上，没有受到伤害。@人民日报
2015,5703332732,一位热心哼骑,四川 成都,2016-07-25 15:00,1066,2,0,0,0,不要讹钱//@Vista看天下:【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，24日凌晨5点已做完手术，生命体征稳定，无生命危险；女婿下车营救无果，后返回车上，没有受伤；外孙子一直在车上，没有受到伤害。@人民日报
2014,1346932351,harrods,,2016-07-25 15:02,1066,2,0,0,0,不作不死！可怜了那位老母亲！//@Vista看天下:【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，24日凌晨5点已做完手术，生命体征稳定，无生命危险；女婿下车营救无果，后返回车上，没有受伤；外孙子一直在车上，没有受到伤害
2013,1296870021,YKX小可,其他,2016-07-25 15:04,1066,2,7,24,0,回复@-Centaurs:不论什么原因 伤人命就得偿命  人杀人都得偿命  何况是动物?!这叫偷换概念？！虽然当时游客自己有错  但也不代表他就该死  不论什么情况下  老虎攻击人都是不行的！这是绝对不能接受的 ！换你自己是受害者 你也觉得 老虎把你咬死了 你活该  大家都说老虎没错  你心里也认同？
2090,1296870021,YKX小可,其他,2016-07-25 15:42,2013,3,0,3,0,回复@辛酸的红领巾:动物园的职责应该是在确认去除风险的前提下保障游客能够安全游览  而不是不充分采取必要安全防护  只是签个协议  让自己免责了事 //@辛酸的红领巾:游客与动物园已经签订了协议，违规出现的所有问题由游客自行担责。
2089,1296870021,YKX小可,其他,2016-07-25 16:26,2013,3,0,1,0,回复@我不是你的那碗汤:这家人是不咋地  可作为一个人  这样对待一个遇难者 不是也太残酷了吗  她是同胞  人毕竟不是动物 //@我不是你的那碗汤:回复@YKX小可:讨论讨论而已，意见不合何必人参公鸡呢，听说那家子已经在医院闹起来了，这种人不值得为他说话，等着看后续就好了。
2088,2726115723,三只狗的妈Kathleen,上海 长宁区,2016-07-25 17:43,2013,3,4,0,0,晒右边大傻逼 //@YKX小可:不论什么原因 伤人命就得偿命  人杀人都得偿命  何况是动物?!这叫偷换概念？！虽然当时游客自己有错  但也不代表他就该死  不论什么情况下  老虎攻击人都是不行的！这是绝对不能接受的 ！换你自己是受害者 你也觉得 老虎把你咬死了 你活该  大家都说老虎没错  你心里也认同？
2094,1746272965,Charlene啊萨头,,2016-07-25 17:49,2088,4,1,4,0,老虎快把右边傻逼拖走吧 //@YKX小可:不论什么原因 伤人命就得偿命  人杀人都得偿命  何况是动物?!这叫偷换概念？！虽然当时游客自己有错  但也不代表他就该死  不论什么情况下  老虎攻击人都是不行的！这是绝对不能接受的 ！换你自己是受害者 你也觉得 老虎把你咬死了 你活该  大家都说老虎没错
2095,1939123011,捏捏内殿下往前一步是幸福,,2016-07-25 17:59,2094,5,0,1,0,人吃了老虎偿命不@YKX小可:不论什么原因 伤人命就得偿命  人杀人都得偿命  何况是动物?!这叫偷换概念？！虽然当时游客自己有错  但也不代表他就该死  不论什么情况下  老虎攻击人都是不行的！这是绝对不能接受的 ！换你自己是受害者 你也觉得 老虎把你咬死了 你活该  大家都说老虎没错
2093,5801919736,兔子和阿花是我的,其他,2016-07-25 17:52,2088,4,0,0,0,晒右边大傻逼 //@YKX小可:不论什么原因 伤人命就得偿命  人杀人都得偿命  何况是动物?!这叫偷换概念？！虽然当时游客自己有错  但也不代表他就该死  不论什么情况下  老虎攻击人都是不行的！这是绝对不能接受的 ！换你自己是受害者 你也觉得 老虎把你咬死了 你活该  大家都说老虎没错  你心里也认同？
2091,2164159550,麻豆-寳,,2016-07-25 18:22,2088,4,0,0,0,晒右边傻逼@YKX小可:不论什么原因 伤人命就得偿命  人杀人都得偿命  何况是动物?!这叫偷换概念？！虽然当时游客自己有错  但也不代表他就该死  不论什么情况下  老虎攻击人都是不行的！这是绝对不能接受的 ！换你自己是受害者 你也觉得 老虎把你咬死了 你活该  大家都说老虎没错  你心里也认同？
2012,1640255705,悠悠波,,2016-07-25 15:05,1066,2,0,0,0,你害死了自己妈妈，你会愧疚一辈子的！不文明行为做一次没什么，两次没什么，等你成了习惯以后，你就会付出承重的代价！不要为自己开脱，出没出虎园相信都会有提示！//@Vista看天下:【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤
2011,1296870021,YKX小可,其他,2016-07-25 15:05,1066,2,0,0,0,回复@-Centaurs:什么动物都不行！你搞清楚 这个野不野生没关系  杀人就是不行  还不懂吗？！ //@-Centaurs:回复@YKX小可:您恐怕没看清吧？这不是被驯化了的动物生活的动物园，他们去的叫野生动物园
2010,2322356881,白勺的棍棍,,2016-07-25 15:06,1066,2,0,1,0,老虎：当时园长让我来的时候跟我说，在车里的不能吃。没毛病啊！怪我咯？
2009,1296870021,YKX小可,其他,2016-07-25 15:06,1066,2,0,0,0,回复@-Centaurs:你以为他们自己知道旁边有老虎  会吃人还主动下车  招惹老虎吗？ 再好好看看新闻吧！ //@-Centaurs:回复@YKX小可:换成是我 我不会下车 谢谢
2008,1296870021,YKX小可,其他,2016-07-25 15:08,1066,2,0,0,0,回复@-Centaurs:你觉得老虎攻击人行的话  就让他攻击你吧！你也有脸笑？你觉得谁应该被老虎攻击？！ //@-Centaurs:回复@YKX小可:老虎攻击人不行然后老虎就得死？先让我笑笑啊。
2007,1093118264,阿修雷,浙江 杭州,2016-07-25 15:12,1066,2,0,0,0,视频里女的下车后明显左顾右盼的保持着警惕，明显是认识到边上有潜在危险的，能客观点么？ //@Vista看天下:【北京被老虎咬伤游客脱离危险 亲友：误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，24日凌晨5点已做完手术，生命体征稳定，无生命危险
2006,2659216205,六六日记本,台湾 台北市,2016-07-25 15:13,1066,2,0,0,0,这个女的这一生就在愧疚中度过吧//@Vista看天下:【北京被老虎咬伤游客脱离危险 误认为已出虎园】监控显示，最后冲下车想救女儿的母亲被老虎袭击致死；其女儿受伤，24日凌晨5点已做完手术，生命体征稳定，无生命危险；女婿下车营救无果，后返回车上，没有受伤；外孙子一直在车上，没有受到伤害。
